Row ID,Order ID,Order Date,Year ,Month,Day,Day of the Week,Quarter,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order processing time,,,,
5206,CA-2016-102016,11/10/31,2031,November,10,Monday,4,02/10/32,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",105.98,92,,,,
5207,CA-2016-102016,11/11/31,2031,November,11,Tuesday,4,02/11/32,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,92,,,,
5208,CA-2016-102016,11/12/31,2031,November,12,Wednesday,4,02/12/32,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,20.70,92,,,,
5209,CA-2016-102016,11/13/31,2031,November,13,Thursday,4,02/13/32,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),28.90,92,,,,
5210,CA-2016-102016,11/14/31,2031,November,14,Friday,4,02/14/32,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",27.18,92,,,,
5211,CA-2016-156755,11/15/31,2031,November,15,Saturday,4,02/15/32,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,92,,,,
5212,CA-2016-130876,11/16/31,2031,November,16,Sunday,4,02/16/32,Second Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,92,,,,
5213,CA-2017-145898,11/17/31,2031,November,17,Monday,4,02/17/32,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,92,,,,
5214,CA-2017-145898,11/18/31,2031,November,18,Tuesday,4,02/18/32,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,92,,,,
5215,CA-2017-145898,11/19/31,2031,November,19,Wednesday,4,02/19/32,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.40,92,,,,
5216,CA-2017-145898,11/20/31,2031,November,20,Thursday,4,02/20/32,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.90,92,,,,
5217,US-2018-159562,11/21/31,2031,November,21,Friday,4,02/21/32,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,92,,,,
5218,CA-2018-134635,11/22/31,2031,November,22,Saturday,4,02/22/32,Second Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79.14,92,,,,
5219,CA-2018-167080,11/23/31,2031,November,23,Sunday,4,02/23/32,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8.40,92,,,,
5220,CA-2018-145653,11/24/31,2031,November,24,Monday,4,02/24/32,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,92,,,,
5221,CA-2015-140487,11/25/31,2031,November,25,Tuesday,4,02/25/32,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,92,,,,
5222,CA-2018-117401,11/26/31,2031,November,26,Wednesday,4,02/26/32,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,92,,,,
5223,CA-2018-117401,11/27/31,2031,November,27,Thursday,4,02/27/32,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,92,,,,
5224,CA-2018-117401,11/28/31,2031,November,28,Friday,4,02/28/32,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,92,,,,
5225,US-2018-109582,11/29/31,2031,November,29,Saturday,4,02/29/32,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,92,,,,
5226,CA-2017-119865,11/30/31,2031,November,30,Sunday,4,03/01/32,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,92,,,,
5227,CA-2017-119865,12/01/31,2031,December,1,Monday,4,03/02/32,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.14,92,,,,
5228,CA-2017-119865,12/02/31,2031,December,2,Tuesday,4,03/03/32,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.57,92,,,,
5229,US-2015-147648,12/03/31,2031,December,3,Wednesday,4,03/04/32,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,92,,,,
5230,CA-2018-124436,12/04/31,2031,December,4,Thursday,4,03/05/32,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.62,92,,,,
5231,CA-2018-124436,12/05/31,2031,December,5,Friday,4,03/06/32,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,92,,,,
5232,CA-2018-124436,12/06/31,2031,December,6,Saturday,4,03/07/32,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,92,,,,
5233,CA-2018-124436,12/07/31,2031,December,7,Sunday,4,03/08/32,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.50,92,,,,
5234,CA-2015-115084,12/08/31,2031,December,8,Monday,4,03/09/32,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,92,,,,
5235,CA-2018-131037,12/09/31,2031,December,9,Tuesday,4,03/10/32,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.01,92,,,,
5236,CA-2017-111143,12/10/31,2031,December,10,Wednesday,4,03/11/32,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,92,,,,
5237,CA-2015-166744,12/11/31,2031,December,11,Thursday,4,03/12/32,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,92,,,,
5238,CA-2015-166744,12/12/31,2031,December,12,Friday,4,03/13/32,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,92,,,,
5239,CA-2015-166744,12/13/31,2031,December,13,Saturday,4,03/14/32,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,92,,,,
5240,CA-2017-116561,12/14/31,2031,December,14,Sunday,4,03/15/32,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,92,,,,
5241,CA-2017-116561,12/15/31,2031,December,15,Monday,4,03/16/32,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.87,92,,,,
5242,CA-2017-110730,12/16/31,2031,December,16,Tuesday,4,03/17/32,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,92,,,,
5243,CA-2018-146367,12/17/31,2031,December,17,Wednesday,4,03/18/32,Standard Class,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.32,92,,,,
5244,CA-2017-149454,12/18/31,2031,December,18,Thursday,4,03/19/32,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,92,,,,
5245,CA-2017-156265,12/19/31,2031,December,19,Friday,4,03/20/32,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.46,92,,,,
5246,CA-2017-156265,12/20/31,2031,December,20,Saturday,4,03/21/32,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.58,92,,,,
5247,CA-2017-156265,12/21/31,2031,December,21,Sunday,4,03/22/32,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.54,92,,,,
5248,US-2016-168914,12/22/31,2031,December,22,Monday,4,03/23/32,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.77,92,,,,
5249,US-2018-110989,12/23/31,2031,December,23,Tuesday,4,03/24/32,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.50,92,,,,
5250,CA-2016-106215,12/24/31,2031,December,24,Wednesday,4,03/25/32,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.58,92,,,,
5251,US-2017-169369,12/25/31,2031,December,25,Thursday,4,03/26/32,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,249.95,92,,,,
5252,US-2017-169369,12/26/31,2031,December,26,Friday,4,03/27/32,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,49.12,92,,,,
5253,CA-2016-132318,12/27/31,2031,December,27,Saturday,4,03/28/32,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,92,,,,
5254,US-2015-131982,12/28/31,2031,December,28,Sunday,4,03/29/32,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,92,,,,
5255,CA-2016-125185,12/29/31,2031,December,29,Monday,4,03/30/32,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.37,92,,,,
5256,CA-2016-125185,12/30/31,2031,December,30,Tuesday,4,03/31/32,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.57,92,,,,
5257,CA-2017-130078,12/31/31,2031,December,31,Wednesday,4,04/01/32,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,10.56,92,,,,
5258,US-2018-114034,01/01/32,2032,January,1,Thursday,1,04/02/32,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,92,,,,
5259,US-2018-115595,01/02/32,2032,January,2,Friday,1,04/03/32,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",35.20,92,,,,
5260,CA-2018-158722,01/03/32,2032,January,3,Saturday,1,04/04/32,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,45.53,92,,,,
5261,CA-2015-105165,01/04/32,2032,January,4,Sunday,1,04/05/32,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.78,92,,,,
5262,CA-2015-105165,01/05/32,2032,January,5,Monday,1,04/06/32,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,92,,,,
5263,CA-2015-105165,01/06/32,2032,January,6,Tuesday,1,04/07/32,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.80,92,,,,
5264,CA-2015-105165,01/07/32,2032,January,7,Wednesday,1,04/08/32,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.69,92,,,,
5265,CA-2015-105165,01/08/32,2032,January,8,Thursday,1,04/09/32,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.86,92,,,,
5266,CA-2018-147452,01/09/32,2032,January,9,Friday,1,04/10/32,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,92,,,,
5267,CA-2018-147452,01/10/32,2032,January,10,Saturday,1,04/11/32,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,167.94,92,,,,
5268,CA-2018-147452,01/11/32,2032,January,11,Sunday,1,04/12/32,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,92,,,,
5269,US-2018-114657,01/12/32,2032,January,12,Monday,1,04/13/32,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,92,,,,
5270,CA-2018-144484,01/13/32,2032,January,13,Tuesday,1,04/14/32,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,92,,,,
5271,CA-2018-144484,01/14/32,2032,January,14,Wednesday,1,04/15/32,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.60,92,,,,
5272,CA-2018-125913,01/15/32,2032,January,15,Thursday,1,04/16/32,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,92,,,,
5273,CA-2018-125913,01/16/32,2032,January,16,Friday,1,04/17/32,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,92,,,,
5274,US-2017-158309,01/17/32,2032,January,17,Saturday,1,04/18/32,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,3.74,92,,,,
5276,CA-2018-147333,01/18/32,2032,January,18,Sunday,1,04/19/32,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.80,92,,,,
5277,CA-2018-147333,01/19/32,2032,January,19,Monday,1,04/20/32,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,92,,,,
5278,CA-2015-113859,01/20/32,2032,January,20,Tuesday,1,04/21/32,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.12,92,,,,
5279,CA-2015-159681,01/21/32,2032,January,21,Wednesday,1,04/22/32,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,92,,,,
5280,US-2018-104094,01/22/32,2032,January,22,Thursday,1,04/23/32,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,92,,,,
5281,CA-2018-152709,01/23/32,2032,January,23,Friday,1,04/24/32,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,92,,,,
5282,CA-2016-105158,01/24/32,2032,January,24,Saturday,1,04/25/32,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,92,,,,
5283,CA-2016-105158,01/25/32,2032,January,25,Sunday,1,04/26/32,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,92,,,,
5284,CA-2015-133424,01/26/32,2032,January,26,Monday,1,04/27/32,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,92,,,,
5285,CA-2015-133424,01/27/32,2032,January,27,Tuesday,1,04/28/32,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.40,92,,,,
5286,CA-2018-105991,01/28/32,2032,January,28,Wednesday,1,04/29/32,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",21.24,92,,,,
5287,CA-2018-105991,01/29/32,2032,January,29,Thursday,1,04/30/32,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.55,92,,,,
5288,CA-2018-105991,01/30/32,2032,January,30,Friday,1,05/01/32,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.99,92,,,,
5289,US-2018-136784,01/31/32,2032,January,31,Saturday,1,05/02/32,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,163.96,92,,,,
5290,CA-2015-146283,02/01/32,2032,February,1,Sunday,1,05/03/32,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.90,92,,,,
5291,CA-2015-146283,02/02/32,2032,February,2,Monday,1,05/04/32,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.70,92,,,,
5292,CA-2015-146283,02/03/32,2032,February,3,Tuesday,1,05/05/32,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.11,92,,,,
5293,CA-2018-151218,02/04/32,2032,February,4,Wednesday,1,05/06/32,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.46,92,,,,
5294,CA-2016-111073,02/05/32,2032,February,5,Thursday,1,05/07/32,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.59,92,,,,
5295,CA-2018-144883,02/06/32,2032,February,6,Friday,1,05/08/32,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.40,92,,,,
5296,CA-2018-142174,02/07/32,2032,February,7,Saturday,1,05/09/32,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.57,92,,,,
5297,CA-2018-108791,02/08/32,2032,February,8,Sunday,1,05/10/32,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,92,,,,
5298,CA-2018-108791,02/09/32,2032,February,9,Monday,1,05/11/32,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,92,,,,
5299,CA-2017-106656,02/10/32,2032,February,10,Tuesday,1,05/12/32,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,92,,,,
5300,CA-2017-106656,02/11/32,2032,February,11,Wednesday,1,05/13/32,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.90,92,,,,
5301,CA-2017-113831,02/12/32,2032,February,12,Thursday,1,05/14/32,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.50,92,,,,
5302,CA-2017-113831,02/13/32,2032,February,13,Friday,1,05/15/32,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.70,92,,,,
5303,CA-2017-113831,02/14/32,2032,February,14,Saturday,1,05/16/32,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.10,92,,,,
5304,US-2015-139500,02/15/32,2032,February,15,Sunday,1,05/17/32,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.30,92,,,,
5305,US-2015-166310,02/16/32,2032,February,16,Monday,1,05/18/32,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.54,92,,,,
5306,US-2017-168410,02/17/32,2032,February,17,Tuesday,1,05/19/32,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,92,,,,
5307,US-2017-168410,02/18/32,2032,February,18,Wednesday,1,05/20/32,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,92,,,,
5308,US-2017-168410,02/19/32,2032,February,19,Thursday,1,05/21/32,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,92,,,,
5309,CA-2018-131254,02/20/32,2032,February,20,Friday,1,05/22/32,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.06,92,,,,
